year,month,CAPE,real stock return,real bond return,
1937,9,16.84788286270580000,-0.140918580375783000000,0.003040393356554590000,
1937,10,14.36165957475340000,-0.076259874948519300000,0.009949942982107500000,
1937,11,13.15811916648610000,-0.003244874338624300000,0.009990010504374650000,
1937,12,13.00848303370610000,0.046854627949183500000,0.017143641995026200000,
1938,1,13.51146191856240000,-0.011112432458984300000,0.010710475771200400000,
1938,2,13.26307623646090000,-0.060235507246376700000,0.003580071278316720000,
1938,3,12.37728623469770000,-0.041339368826928500000,-0.003500028219617810000,
1938,4,11.78951772068420000,0.022649456432100700000,0.010672033618767600000,
1938,5,11.99227593054570000,0.029225116900467600000,0.003541903673546450000,
1938,6,12.28896630778810000,0.204646857655893000000,0.003529183695073930000,
1938,7,14.77032801749210000,0.010393974673202700000,0.003516464997497470000,
1938,8,14.90358851260440000,-0.041023558082859300000,0.003503747582422220000,
1938,9,14.28233050864000000,0.123785714285714000000,0.010658824533252600000,
1938,10,16.06114764333340000,0.004338948443082910000,0.003478316606209560000,
1938,11,16.14957180071550000,-0.025822494261668000000,0.003465603048293800000,
1938,12,15.75648443899400000,-0.011601438140267600000,0.003452890779323430000,
1939,1,15.59963441091930000,0.002605917505995370000,0.010287922874575800000,
1939,2,15.66469692895480000,0.002688172043010750000,0.003061826930466080000,
1939,3,15.72922374321420000,-0.116028622554811000000,0.010320567126765400000,
1939,4,13.91699457981240000,0.040986972914743000000,0.003042321291694790000,
1939,5,14.50292949965780000,0.021742356782428000000,0.003032569291812730000,
1939,6,14.83382892148980000,0.028433945756780400000,0.003022817838952420000,
1939,7,15.27095259857030000,-0.010603472815257500000,0.003013066933627240000,
1939,8,15.12008234333400000,0.086999274801185000000,-0.018337179521015400000,
1939,9,16.45283557706100000,0.021207629488757300000,0.010157806530272300000,
1939,10,16.82120480626560000,-0.013953488372093300000,0.002983817508022570000,
1939,11,16.59923850994660000,-0.019600105235464400000,0.002974068797998220000,
1939,12,16.28041290128380000,0.005724116906959730000,0.010179891290163400000,
1940,1,16.37848034261370000,-0.009385079703832840000,-0.003398241409922730000,
1940,2,16.21611984773100000,-0.001432078559738150000,0.003755513484021480000,
1940,3,16.17290630530790000,0.014243257887517100000,0.003739474430489280000,
1940,4,16.37098870712880000,-0.133365029883184000000,0.003723438258566470000,
1940,5,14.13874769480070000,-0.087410118560824400000,-0.003411087260890900000,
1940,6,12.84376559826880000,0.046170658332102400000,0.010860598682512100000,
1940,7,13.36988476321010000,0.026554329329329100000,0.003675347079553190000,
1940,8,13.64939939239160000,0.047630718954248600000,0.003659322481206480000,
1940,9,14.21484259862060000,0.014659767952335900000,0.003643300788079170000,
1940,10,14.32829032310500000,0.028502640571606200000,0.003627282004918350000,
1940,11,14.63668924876360000,-0.042736202078139000000,-0.003506544261651530000,
1940,12,13.90842612235380000,0.007228023108578840000,0.003595253187526290000,
1941,1,13.90415826795080000,-0.057214320695102800000,-0.002196456939434490000,
1941,2,13.00294330340240000,0.004671100414417540000,-0.009180298553368330000,
1941,3,12.95571982206330000,-0.032247877733656700000,-0.009088233808800530000,
1941,4,12.42937038922080000,-0.022682701021496100000,-0.008996869080031500000,
1941,5,12.03720651248160000,0.019845477957885200000,-0.022390459787034700000,
1941,6,12.16430659062840000,0.057149359631147600000,-0.001980433196140270000,
1941,7,12.74499627791960000,-0.012648213070895000000,-0.015334108526642600000,
1941,8,12.46317372038780000,-0.004707975775816160000,-0.015114120430571800000,
1941,9,12.27972927209310000,-0.046938652992664100000,-0.014898777621980700000,
1941,10,11.57781495657410000,-0.047033330085479200000,-0.008289770535570340000,
1941,11,10.91166868591700000,-0.064859251098794000000,-0.008205176847054460000,
1941,12,10.08659330991790000,0.013025854286033100000,-0.014438836659095500000,
1942,1,10.10168643192930000,-0.031025609463667400000,-0.004364886741724860000,
1942,2,9.68025559174936000,-0.059591763005780200000,-0.010547282392826400000,
1942,3,9.00342661776097000,-0.040633368261730100000,-0.004245333744607670000,
1942,4,8.54425570758826000,0.006103016359918060000,-0.010315388489281300000,
1942,5,8.50611625969605000,0.057377049180328000000,0.001979527654849770000,
1942,6,8.90545692851805000,0.037320215952234800000,-0.004129410496138240000,
1942,7,9.15048890099474000,-0.005741055695847600000,-0.004091689261275230000,
1942,8,9.01282304756429000,0.016492045013581700000,0.001981619756691090000,
1942,9,9.07782983937150000,0.066659882998979300000,-0.010017471105374100000,
1942,10,9.59917674935298000,0.015379113018597800000,-0.003981170119610630000,
1942,11,9.66133415217165000,0.004492542629168210000,-0.003945185846204290000,
1942,12,9.61751410328317000,0.065038515406162300000,0.001984409223572350000,
1943,1,10.15053422043210000,0.064337628014535800000,0.001985106589892820000,
1943,2,10.70898299522130000,0.022004463346893700000,-0.015490692624575800000,
1943,3,10.85054174403680000,0.025935616955147900000,-0.009530584900039330000,
1943,4,11.03922714293970000,0.037669830169830200000,-0.003738442447465680000,
1943,5,11.36221580061370000,0.021797028315110800000,0.001987896053574410000,
1943,6,11.51674478645120000,0.030636825741743500000,0.007747148553687520000,
1943,7,11.77421334178170000,-0.039848507406800800000,0.007781136395926150000,
1943,8,11.21054590415900000,0.019659676124459400000,-0.003768575000629330000,
1943,9,11.33628193961030000,-0.004981005004169980000,0.001990685514696720000,
1943,10,11.18733550332600000,-0.042040775813692600000,0.001991382879577670000,
1943,11,10.63103367300140000,0.017725801706384400000,0.001992080244298760000,
1943,12,10.73736031604110000,0.036682150116143600000,0.001992777608859740000,
1944,1,11.05241276397750000,-0.002414437412095460000,0.002872160844513690000,
1944,2,10.94791888772470000,0.032427074483149400000,0.002864875599418950000,
1944,3,11.22469319618070000,-0.018702088075560700000,-0.002873024235835800000,
1944,4,10.93827518823940000,0.022054015979814800000,0.002850305748623330000,
1944,5,11.10373693679260000,0.045472154395191500000,-0.002854950567824700000,
1944,6,11.53278527253250000,0.024390942615458000000,-0.002830001874380870000,
1944,7,11.73877475018070000,-0.010534185897435800000,0.002828452573119480000,
1944,8,11.54171167420920000,-0.012230028623471300000,0.002821168608723830000,
1944,9,11.32856058469650000,0.028835978835978900000,0.002813884858293260000,
1944,10,11.58310518627910000,-0.002840175574490120000,0.002806601321975190000,
1944,11,11.47845919805550000,0.020236989254851100000,-0.002834386033789720000,
1944,12,11.63868359335510000,0.033863441475827000000,0.002792034892267870000,
1945,1,11.96046343980700000,0.037352773659500700000,0.003300419615196450000,
1945,2,12.34175354818630000,0.003168340506934490000,0.003288873984218510000,
1945,3,12.32331031138930000,0.029014118210098000000,0.003277329295476420000,
1945,4,12.63186723656310000,0.035789269152726600000,-0.002339051240748740000,
1945,5,13.03656062878530000,0.010582173311164200000,-0.007831439491365110000,
1945,6,13.13022336140600000,-0.016935426330903500000,0.003242700893306920000,
1945,7,12.86702844300910000,0.007085402571041840000,0.003231159984156800000,
1945,8,12.91537856225670000,0.071813890761968800000,0.003219620022573590000,
1945,9,13.79826495171980000,0.045138888888888800000,0.003208081009627110000,
1945,10,14.37466267539130000,0.036060606060605900000,0.003196542946388940000,
1945,11,14.84770266187680000,0.014640728989320700000,-0.002326999692628280000,
1945,12,15.02034747474000000,0.043021095402962400000,0.003173469673330100000,
1946,1,15.62316317776170000,0.011445912511778300000,0.006912268898044300000,
1946,2,15.76166652580190000,-0.037384468213575100000,-0.009560030397874010000,
1946,3,15.13487341514250000,0.061890795902676000000,-0.004053996499292610000,
1946,4,16.04084238621590000,-0.000252986105076070000,-0.004020327922325210000,
1946,5,16.01372317083220000,-0.014045773875909300000,-0.009313248313000730000,
1946,6,15.77318688012870000,-0.079601557578838200000,-0.054232245001641100000,
1946,7,14.50813611190910000,-0.035701158635253800000,-0.018424384479623800000,
1946,8,13.98493930994280000,-0.152599147003434000000,-0.008408042668344610000,
1946,9,11.84126754014960000,-0.037555647206504500000,-0.017843988022378200000,
1946,10,11.38760296176510000,-0.023566131826742100000,-0.022089224099575700000,
1946,11,11.11004365674330000,0.024361612867478400000,-0.007893038406862730000,
1946,12,11.37277942586270000,0.009216418814716800000,0.001426793325808970000,
1947,1,11.46929633473560000,0.042716781722551100000,0.000469942952601610000,
1947,2,11.94956531420940000,-0.054303219467082800000,-0.017789478200717200000,
1947,3,11.28790309650130000,-0.032908239885664000000,0.000498467785925882000,
1947,4,10.90082512639270000,-0.013546421232876600000,0.000512728534361795000,
1947,5,10.73367427368850000,0.034560035501458100000,-0.004020861773826660000,
1947,6,11.08271585505210000,0.057379819172272100000,-0.008472638404020570000,
1947,7,11.69644655335440000,-0.028662016487000600000,-0.012785235932329900000,
1947,8,11.33747235532980000,-0.042884161088925200000,-0.021181756093794900000,
1947,9,10.82746301722880000,0.030360043160690500000,0.000584015647160152000,
1947,10,11.13266204275480000,-0.011507432391413100000,-0.003733324488284120000,
1947,11,10.97540732483910000,-0.023810723221332200000,-0.012215842919864200000,
1947,12,10.68091253196920000,-0.021179864321988900000,-0.012039387045780600000,
1948,1,10.41934265732030000,-0.036334723102968500000,0.011523243897742800000,
1948,2,9.99976116914418000,0.023563627730294400000,0.007264883852140750000,
1948,3,10.18668060948970000,0.063693659281894600000,-0.013886522449162300000,
1948,4,10.77948448202460000,0.048893749207556700000,-0.001234905558662460000,
1948,5,11.24103269798440000,0.037192597065032400000,-0.005370206837182480000,
1948,6,11.58389575652380000,-0.031591799156773800000,-0.009386761151373380000,
1948,7,11.13462173918090000,-0.028831331212144000000,-0.001157623016337150000,
1948,8,10.72355666247810000,-0.006744040150564620000,0.002927462940340190000,
1948,9,10.55301368939920000,0.036219739050234600000,0.007029256448209060000,
1948,10,10.82540980916950000,-0.043062156179119700000,0.011198919049465000000,
1948,11,10.24809620563560000,0.002671721543926480000,0.007063292606265700000,
1948,12,10.15965293890090000,0.020619988182101200000,0.007072067390799800000,
1949,1,10.24828575803900000,-0.025060546874999900000,0.010270127036413800000,
1949,2,9.87251714057006000,0.015007898894154900000,0.001851906708171480000,
1949,3,9.90133249124092000,0.000008728662070023320,-0.002339247794950090000,
1949,4,9.78363986754406000,0.002440730859166960000,0.006062769155177340000,
1949,5,9.69229508639581000,-0.053031632705058000000,-0.002337858837592300000,
1949,6,9.06771894341953000,0.071641716930090200000,0.010309166305724200000,
1949,7,9.60503809336392000,0.037364859460044200000,-0.002354082753030280000,
1949,8,9.85134863807923000,0.014486090853449000000,-0.002335775402764310000,
1949,9,9.88404836173829000,0.040302891979672000000,0.010311276149591600000,
1949,10,10.16985084477210000,0.015364753610695300000,-0.002351999355950650000,
1949,11,10.21586101165060000,0.041339203989521100000,0.010348506861510300000,
1949,12,10.52933090413110000,0.030717709914499100000,0.006122109949327830000,
1950,1,10.74573329974790000,0.025276461295418800000,0.000091220918044143700,
1950,2,10.91156406673170000,0.009504353007218750000,-0.004127333463031850000,
1950,3,10.91094652297630000,0.033909702209413700000,0.000129621691213444000,
1950,4,11.17802160095610000,0.034806184682724800000,-0.004071218906748550000,
1950,5,11.46154310458620000,0.017399150549590500000,-0.004034374207813270000,
1950,6,11.55412614404430000,-0.078656748975202600000,-0.012263259132144300000,
1950,7,10.53974565893100000,0.057805107450501300000,-0.008025758310712950000,
1950,8,11.04061167026150000,0.037014779004296300000,-0.003873705506017620000,
1950,9,11.33739110227730000,0.038901733820797300000,-0.007887307506273200000,
1950,10,11.66244403910530000,-0.000108342892770730000,-0.003785706262552810000,
1950,11,11.54217338871630000,-0.009882501260716100000,-0.011720273049922100000,
1950,12,11.30666578889080000,0.063185944715771400000,-0.015450491078990200000,
1951,1,11.89575983943710000,0.030976227166907600000,-0.010348461867573700000,
1951,2,12.14150737068270000,-0.014893704486727900000,-0.002532869419408670000,
1951,3,11.84162648728310000,0.019314724919093900000,0.001356315244464450000,
1951,4,11.95109719708400000,0.002450716716455800000,-0.002501966809680070000,
1951,5,11.86387540626920000,-0.011399908800729500000,0.001372293818349360000,
1951,6,11.61566485702520000,0.023614346481051700000,0.001380282789275930000,
1951,7,11.77819009245780000,0.049602257181942600000,0.001388271549718430000,
1951,8,12.25698908414510000,0.023406407567537800000,-0.006277274460330110000,
1951,9,12.44495315715000000,-0.003663597490799360000,-0.002417905180267970000,
1951,10,12.30945790411870000,-0.030068618278244800000,-0.006174219768058320000,
1951,11,11.85203061777100000,0.032087933999650700000,-0.002358719753813080000,
1951,12,12.14707256810680000,0.038350170867151000000,0.001428212199736660000,
1952,1,12.52705974817230000,-0.005805623755954170000,0.008759787131449760000,
1952,2,12.36411935046110000,0.007508771929824350000,0.001157570028821330000,
1952,3,12.36233908739040000,-0.001730741900313530000,-0.002623671623111170000,
1952,4,12.24272868326690000,0.004633529907329460000,0.001179697057108960000,
1952,5,12.20047876194580000,0.028587330741279400000,-0.002587318562073390000,
1952,6,12.44788158178940000,0.025925473592791600000,-0.006297817148590460000,
1952,7,12.66911288962250000,0.008805156831472870000,0.001212883629291950000,
1952,8,12.67837823632860000,-0.011086841408525300000,0.001223944763270260000,
1952,9,12.43467802042550000,-0.016153248587570600000,0.001235005369700120000,
1952,10,12.13118355868690000,0.036628641110195000000,0.001246065449074910000,
1952,11,12.47346976551530000,0.045045944866160400000,0.001257125001888900000,
1952,12,12.93396430616140000,0.013685206680295300000,0.005032350134006380000,
1953,1,13.01077344799520000,-0.003990515588739640000,0.008673213253238550000,
1953,2,12.85934688068790000,0.005775386842977290000,0.001082738320699940000,
1953,3,12.83481934009250000,-0.044718064640246100000,-0.002729030088589930000,
1953,4,12.16390145400680000,0.006255765632902090000,-0.020131207144381500000,
1953,5,12.14197079186780000,-0.034680913067512800000,-0.006294384088425860000,
1953,6,11.62440788547010000,0.019137091162143600000,0.018066088636276200000,
1953,7,11.75020164531000000,0.005237722827686750000,-0.002996244840163250000,
1953,8,11.71507620173400000,-0.041068744020773700000,0.009355489270684190000,
1953,9,11.13934935726290000,0.031368608975685300000,0.016898409917630400000,
1953,10,11.39193476542140000,0.030935509535618500000,0.004195949663498900000,
1953,11,11.64407026850580000,0.018401360544217700000,0.010096873542324400000,
1953,12,11.75444918402730000,0.030261343804537600000,0.011820022297194500000,
1954,1,12.00265055492780000,0.026784924063891100000,0.002945422650464820000,
1954,2,12.21505248543280000,0.025845503458877800000,0.010888107915650600000,
1954,3,12.42010529519000000,0.048381490295043500000,0.012831169100638900000,
1954,4,12.90786818406090000,0.040323377916986700000,-0.008853793074778960000,
1954,5,13.31204223802590000,0.012211393433113200000,0.001092445939245620000,
1954,6,13.35788590365900000,0.044592167357274000000,0.009070925747481030000,
1954,7,13.83300956424530000,0.023960974665339300000,-0.003383740138897530000,
1954,8,14.04211234732060000,0.031249848220660200000,0.003933653912863820000,
1954,9,14.35647414329700000,0.027168335983042100000,-0.002418872888280020000,
1954,10,14.61923193573060000,0.043082323389268500000,-0.002366676801755170000,
1954,11,15.11731169743440000,0.053522361402314100000,0.003178645126209020000,
1954,12,15.78906200232710000,0.021701148603565200000,-0.006637256529789190000,
1955,1,15.99078106296980000,0.037063038389513000000,-0.001309907441599090000,
1955,2,16.43772821598710000,-0.004349007882576860000,-0.000401608558437738000,
1955,3,16.21928294553780000,0.038089794520547800000,-0.003836242601485630000,
1955,4,16.68526662806350000,-0.000779771362994119000,0.001424997356380240000,
1955,5,16.51805782725780000,0.061458333333333200000,0.000568311621232942000,
1955,6,17.37009196340530000,0.072459479328470500000,-0.011715765568122600000,
1955,7,18.45403190663290000,-0.002960627000858970000,-0.003589747723697360000,
1955,8,18.22232646304780000,0.044300387167318000000,-0.001251672862453530000,
1955,9,18.84396065426130000,-0.047235998346113400000,0.010230612829460900000,
1955,10,17.77232578938610000,0.070674681390010300000,0.001538674706423660000,
1955,11,18.83555928827390000,0.016161683241190800000,0.000116974617396126000,
1955,12,18.94236903581360000,-0.023822643450150600000,0.007632163243926460000,
1956,1,18.29258538541890000,0.009550773876934700000,0.007596918483009360000,
1956,2,18.26611681512780000,0.072117188086127800000,-0.007934931650090630000,
1956,3,19.37121009930000000,0.011095875659468300000,-0.019880957408475200000,
1956,4,19.37059363457850000,-0.031943036253388100000,0.008295694738057250000,
1956,5,18.54450659175440000,-0.009912409312672120000,0.001140350570185910000,
1956,6,18.15816384695870000,0.049793590671910200000,-0.014125307889792900000,
1956,7,18.85679759689680000,0.000828190635386417000,-0.012362383007600500000,
1956,8,18.67093711018640000,-0.034402457877536700000,-0.005077334168559270000,
1956,9,17.83664079631200000,-0.013196778329839800000,0.002530490658250840000,
1956,10,17.41895294863610000,-0.007184742647058930000,-0.009775273720010640000,
1956,11,17.12033973662830000,0.014340335841694300000,-0.009028370932921300000,
1956,12,17.19752272556090000,-0.018632159776054900000,0.013891158711215200000,
1957,1,16.71778007853300000,-0.043429643415386400000,0.009344371694690820000,
1957,2,15.84373314222970000,0.012543519359805400000,-0.006685423018140460000,
1957,3,15.90041710886920000,0.022761308340056000000,-0.006595171481694860000,
1957,4,16.12370436021180000,0.037881916917710700000,-0.010641202942200300000,
1957,5,16.59811078911430000,0.015913564262084200000,-0.017013876083058400000,
1957,6,16.72991887247290000,0.016007327232260500000,-0.014509666532484200000,
1957,7,16.86888238397980000,-0.052033944891087700000,0.003274999999999920000,
1957,8,15.86894272945220000,-0.037376381617219500000,0.004095549353101410000,
1957,9,15.15727448896220000,-0.058947248749431400000,-0.000826526202301947000,
1957,10,14.14945148948350000,-0.021441960036975800000,0.020409015580059100000,
1957,11,13.73624223529850000,0.003201156546881250000,0.046366500807597300000,
1957,12,13.67324605795140000,0.016117509278059700000,0.005829993927536800000,
1958,1,13.78843155230760000,0.007005248865110230000,0.005994240583879980000,
1958,2,13.78490639033770000,0.017063624306565400000,0.001541445295874630000,
1958,3,13.92558992389290000,0.005447101387945350000,0.007602062648538020000,
1958,4,13.91350176526280000,0.035552137458667800000,-0.001040394017334690000,
1958,5,14.32382496840920000,0.027326468344774900000,-0.001856962659783860000,
1958,6,14.63555555195630000,0.027153470750658000000,-0.020436060908333700000,
1958,7,14.95745710190110000,0.044143484479737300000,-0.022361536582461900000,
1958,8,15.54456689116590000,0.029437456324248800000,-0.015237523904414000000,
1958,9,15.93192318409280000,0.043601358251634100000,-0.000167308937623400000,
1958,10,16.55980331035160000,0.029710344658387100000,0.004655229012402670000,
1958,11,16.98888357938630000,0.025169989564453500000,-0.003320713916948990000,
1958,12,17.35835736537000000,0.038962259730575400000,-0.013265383524256300000,
1959,1,17.98033934299340000,-0.009223872798902360000,0.011752924596345000000,
1959,2,17.75916926361140000,0.028071937191892900000,0.000846372020418817000,
1959,3,18.20087184548560000,0.015859130061482800000,-0.010666560853894600000,
1959,4,18.43075304878340000,0.017663937536485500000,-0.011877017588383600000,
1959,5,18.69272143959420000,-0.009468650418149820000,-0.002262874095537600000,
1959,6,18.44859139706650000,0.038715988698511100000,-0.004618638922953560000,
1959,7,19.09053397579650000,-0.003175803481754500000,0.001262627610104210000,
1959,8,18.95880364075020000,-0.040309618751029600000,-0.019470348269005000000,
1959,9,18.12329055675860000,-0.001630207072603860000,0.012409497110855300000,
1959,10,18.02196244151540000,0.006700774853801050000,0.003775000000000080000,
1959,11,18.07178913057020000,0.034640922593045700000,-0.008893754196341640000,
1959,12,18.62472897790010000,-0.011443593834695700000,0.004954429018806830000,
1960,1,18.33828499437560000,-0.039318568851516900000,0.018836032096840800000,
1960,2,17.54527510894600000,-0.010726664276323500000,0.023134908202376000000,
1960,3,17.28602072052210000,0.012404215724328300000,-0.002272749687244220000,
1960,4,17.42976694759720000,-0.006240400143549100000,-0.002063551677528590000,
1960,5,17.25617057872790000,0.036372782824475800000,0.016415738072162100000,
1960,6,17.82336381726470000,-0.021961229479566800000,0.023991218328833300000,
1960,7,17.37680647289810000,0.014908667621776200000,0.011501605677391800000,
1960,8,17.58211303957770000,-0.027207573880728900000,0.003166666666666760000,
1960,9,17.05201546781770000,-0.023338708828178900000,-0.010911651873891800000,
1960,10,16.60510453625100000,0.035408524101991200000,-0.000039000140917511100,
1960,11,17.14608845241900000,0.026906435911303200000,0.010687575569906100000,
1960,12,17.56209083395710000,0.054264480633802800000,0.003200000000000090000,
1961,1,18.47041698647720000,0.043736506474659500000,0.008155595591563760000,
1961,2,19.23401449829840000,0.033966007184601500000,0.006459918678039410000,
1961,3,19.84422527272560000,0.029190060303597300000,-0.000187063727709047000,
1961,4,20.38284297575480000,0.012633551065876800000,0.008950498281546930000,
1961,5,20.59860684329730000,-0.010802005012531300000,-0.010883734816432500000,
1961,6,20.33241455159230000,-0.006935776440109900000,-0.006715204985211830000,
1961,7,20.14664373682730000,0.041871092823674700000,-0.003202360815618090000,
1961,8,20.94168847521520000,-0.008724164494927190000,0.004915288928067700000,
1961,9,20.70524304414720000,0.013455248290217000000,0.008239962785275170000,
1961,10,20.92419014101080000,0.047745098039215600000,0.001627098069572290000,
1961,11,21.85795772195970000,0.011653535921965800000,-0.006499243356216880000,
1961,12,22.04148019838230000,-0.034863546603475700000,0.001754420186326660000,
1962,1,21.19793140001520000,0.015717275122209900000,0.003319497102845850000,
1962,2,21.45168775487340000,0.003417829678154400000,0.012388500387523500000,
1962,3,21.44315856852620000,-0.032655285914205400000,0.007340927968681350000,
1962,4,20.65833644764900000,-0.071842603477834800000,0.000732600999671318000,
1962,5,19.08936749811660000,-0.114118643170874000000,-0.000058729009391078600,
1962,6,16.82757124479250000,0.023793534188939300000,-0.008196926799085680000,
1962,7,17.14132566132280000,0.030240082499561200000,0.005796438146745020000,
1962,8,17.57126263104550000,-0.009193887829621940000,0.000016282894736763300,
1962,9,17.32146114746550000,-0.028539267241379200000,0.007417500176146950000,
1962,10,16.73982096790130000,0.072033306628686700000,0.004095549353101410000,
1962,11,17.85438648949710000,0.046260826115923000000,0.008203769520686910000,
1962,12,18.58583611843990000,0.041475987122179500000,0.005688679860693660000,
1963,1,19.25923169325410000,0.015963892304539300000,-0.004193277511246100000,
1963,2,19.46919130967140000,-0.004349700249350110000,-0.000840209871179498000,
1963,3,19.28806460660480000,0.049802890716207400000,0.000000445704825269289,
1963,4,20.15007723822700000,0.022715883750242600000,0.006589000140917460000,
1963,5,20.50758586495260000,-0.001089014004359790000,-0.004894895645570440000,
1963,6,20.38414999384100000,-0.015432476977778700000,-0.002385380412792900000,
1963,7,19.96923188594960000,0.030315464987211300000,0.004984990146225330000,
1963,8,20.47263790052770000,0.028940077016999900000,-0.003182319254693370000,
1963,9,20.96036009070510000,0.001762473407969310000,-0.002289833804355430000,
1963,10,20.89134459541150000,-0.003039082112374140000,0.002612056787961280000,
1963,11,20.72039933533970000,0.020646553990761000000,-0.000623959553778475000,
1963,12,21.03859937673710000,0.033320603568379100000,0.000197438637491443000,
1964,1,21.62721619698090000,0.014817233485938400000,0.005098621515037260000,
1964,2,21.83267082671030000,0.020728345608821000000,-0.002205904891468880000,
1964,3,22.16724558598260000,0.016948678087986600000,0.002707865072600900000,
1964,4,22.42219216973720000,0.012220967809190000000,0.005954784622544280000,
1964,5,22.57433076956380000,-0.006703978707759180000,0.002688225308907550000,
1964,6,22.30028803608280000,0.036288241385169300000,-0.001367005219240050000,
1964,7,22.98435184573840000,-0.009050308419450650000,0.006728736559139750000,
1964,8,22.65040729293880000,0.016396099652314700000,-0.000542318577694156000,
1964,9,22.89222198423170000,0.019721855892578900000,0.004310304230941360000,
1964,10,23.21215468067530000,0.006153896519247140000,0.003512182422072520000,
1964,11,23.22501979309580000,-0.014883739076154900000,0.001026291840911190000,
1964,12,22.75298477278730000,0.028224422343973600000,0.002673029102391980000,
1965,1,23.26933508192250000,0.009766730531041820000,0.001872561812639400000,
1965,2,23.37206827275130000,0.000166097356621320000,0.000302236421724889000,
1965,3,23.25352820003480000,0.012361227358630900000,0.001119795739762400000,
1965,4,23.42055195477130000,0.017344928195218000000,0.002690447572986310000,
1965,5,23.70880830886200000,-0.051098839946009700000,-0.002842985232067830000,
1965,6,22.38534298645780000,0.001045263013483620000,0.004318261540847910000,
1965,7,22.30078171217440000,0.021202184666117200000,-0.000540258653272674000,
1965,8,22.66597184596440000,0.035977184260222600000,0.000315447039935135000,
1965,9,23.37414683164860000,0.021753549807659800000,-0.004401529509055480000,
1965,10,23.77574552331270000,0.010777984462195100000,-0.004381061052969870000,
1965,11,23.92546115667370000,-0.005236085090506220000,-0.012909507170778900000,
1965,12,23.69411154910630000,0.019822667974853400000,0.004644718349023470000,
1966,1,24.05848338842170000,-0.010509537076725200000,-0.019632032429581900000,
1966,2,23.70002714557940000,-0.041600385926715400000,-0.002234134687544410000,
1966,3,22.61111258229000000,0.026827521384104500000,0.007257975566901110000,
1966,4,23.11369646261580000,-0.050060653202328900000,0.001592747264804070000,
1966,5,21.85217797676310000,-0.008648442397738210000,-0.001470419720448040000,
1966,6,21.55525338322630000,-0.002874202256028750000,-0.015408526556843400000,
1966,7,21.38170200743340000,-0.063438586878558500000,-0.017320298426859800000,
1966,8,19.91390386400980000,-0.032227733002686700000,0.007446914235438080000,
1966,9,19.16167625061500000,-0.011695907125493400000,0.011395205788003600000,
1966,10,18.82540937131570000,0.053153409827563900000,-0.007449023373672700000,
1966,11,19.71125121192900000,0.007151088611762950000,0.029463526499817100000,
1966,12,19.73647375279200000,0.041313168572482400000,0.024724593187290600000,
1967,1,20.43224212538430000,0.037310045391750500000,-0.000153266512014527000,
1967,2,21.07444316367840000,0.023236774799274800000,0.007970175195367140000,
1967,3,21.44389860201910000,0.016843356413705800000,-0.003214483861135540000,
1967,4,21.68602556674620000,0.017502783782447500000,-0.019573004705088300000,
1967,5,21.94847738965840000,-0.012891496097025800000,-0.012192037303272100000,
1967,6,21.55209760979350000,0.016876563808836400000,-0.009639809774064310000,
1967,7,21.80419624566640000,0.015482131916484400000,-0.007918827982861700000,
1967,8,22.03062704912600000,0.013519529235478200000,-0.000124721307792730000,
1967,9,22.21914548866480000,-0.001996099476058940000,-0.012270347552486900000,
1967,10,22.06819919418390000,-0.031690660669093900000,-0.018715922246305800000,
1967,11,21.26310296833630000,0.028075702481513900000,0.005597412432589270000,
1967,12,21.75159780872360000,-0.006030270207063260000,0.011735278361309600000,
1968,1,21.51153589633220000,-0.045360556097032900000,-0.000605377918909800000,
1968,2,20.42499237621420000,-0.018453123870563500000,-0.011842654688222800000,
1968,3,19.93471130829570000,0.073500009435411200000,0.009422706224558210000,
1968,4,21.27735601567170000,0.022615821798866600000,-0.015421448562674500000,
1968,5,21.63022714277990000,0.023485029397050300000,0.010366889461982200000,
1968,6,22.00462343134650000,-0.005233252291550580000,0.015699573368492800000,
1968,7,21.75353741567090000,-0.022130043607273600000,0.007822172059553270000,
1968,8,21.13776679361780000,0.032139197209016800000,-0.001394229378944180000,
1968,9,21.68027563329290000,0.021363000609638600000,-0.010213289115352200000,
1968,10,22.00460692795690000,0.014992898188062700000,-0.007236487719132210000,
1968,11,22.19552922715810000,0.010010556698826700000,-0.022596946197135500000,
1968,12,22.27787299543490000,-0.042540574282147300000,0.001459294228278290000,
1969,1,21.19496807284710000,-0.007950761310110520000,-0.011614976966180400000,
1969,2,20.89572990198720000,-0.027280997411860200000,-0.011224352605695800000,
1969,3,20.20228761648170000,0.017115931816563700000,0.009283187691695450000,
1969,4,20.42860808193220000,0.032299339357582100000,-0.008620720232729310000,
1969,5,20.97225827197210000,-0.054898093874835900000,-0.018309225615610200000,
1969,6,19.71334158375760000,-0.047253981112568200000,-0.010767480915064400000,
1969,7,18.68170820719280000,-0.008220386747215810000,0.002322844181556590000,
1969,8,18.42951559020770000,0.003578769563816090000,-0.030348319296183100000,
1969,9,18.39804634467700000,0.008032979828509920000,0.004812516920426500000,
1969,10,18.44866203181540000,0.004591005746324090000,-0.002269852105353460000,
1969,11,18.43776008469100000,-0.055310319463088600000,-0.034569701083323000000,
1969,12,17.32692991374270000,-0.008517197823937670000,-0.005912533672657090000,
1970,1,17.09054139514020000,-0.037052780044175400000,0.039824486225291200000,
